,Id,Username,Text,Date,Hashtags,Location
146,1185638886740905984,DerangedRadio,Power Outage Reported Horseheads NY Arnot Mall http://dlvr.it/RGXtsw,2019-10-19 19:28:33+00:00,,
147,1185638443407290368,houdinithethird,Load shedding Me thinking about every horror movie that begins w/ a power outage. ,2019-10-19 19:26:47+00:00,,
148,1185638325555740672,EDISIMZA,Wel still are out of power. Can someone please follow up to let us know why this power outage is taking so long?,2019-10-19 19:26:19+00:00,,
149,1185637318176067584,Angel2daMax,Massive California power outage triggers chaos in science labs ,2019-10-19 19:22:19+00:00,,
150,1185637272718336001,KenTheLastDon,"@KenyaPower_Care power outage at Kanjeru flats kidfarmaco,kikuyu meter no.37167311515 near spring Hill academy kindly address it ASAP",2019-10-19 19:22:08+00:00,,
151,1185636498781065216,retirewcashflow,"N. California PG&E Power Outage Day 2 ""Calpocalypse"" UPDATE https://youtu.be/7m1xcX_X0wc via @YouTube",2019-10-19 19:19:04+00:00,,
152,1185635756255129601,Southofthesquar,Head's up! Sunday morning power outage: ,2019-10-19 19:16:06+00:00,,
153,1185635135422713862,MalatjieMoseshi,Mabuza o re there is this rubber that snapped that's why we are having this power outages wabona?,2019-10-19 19:13:38+00:00,,
154,1185634131746738177,_JeannieSays_,I guess we just had our power outage from Nestor. Literally one-half second. Just enough to knock out the WiFi. ,2019-10-19 19:09:39+00:00,,
155,1185633567117893632,LaurenWGME,"Love seeing so many people come together during the power outage. Sam DiPietro, owner of DiPietro's Market baked up some pizzas for the crews working in the area. @WGME",2019-10-19 19:07:25+00:00,,
156,1185632712201129984,GuyBlazeLive,Columbus 09 was one of my favorite events as a whole. The hotel power outage add for some interesting moments lol. We had to Squd up that event because I think @Nsan3predator was about to get jumped ,2019-10-19 19:04:01+00:00,,
157,1185632241982021634,JamesBogonko7,kplc...power outage in utawala migango since yesterday evening. please advise. our calls are unanswered,2019-10-19 19:02:09+00:00,,
158,1185632029020438528,worldaw8ed,lovely little pond but today it is crucial for filling pails to be able to flush because day 3 of #PowerOutage #RuralLiving 32° and sunny ,2019-10-19 19:01:18+00:00,#PowerOutage #RuralLiving,
159,1185631754956279808,nbn_tweets,What California's power outage last week means for the fires: ,2019-10-19 19:00:13+00:00,,
160,1185631618582532096,empowerme57,"High Wind Warning issued for parts of Santa Barbara County, power outages still under consideration - KEYT https://www.keyt.com/news/santa-barbara-s-county/high-wind-warning-issued-for-parts-of-santa-barbara-county-power-outages-still-under-consideration/1133773181",2019-10-19 18:59:40+00:00,,
161,1185631173386653696,AuntSam2u,Momma just hates when we lose food from an outage. Murphy's Law usually has Momma shopping just before it happens! Our power grid is old.,2019-10-19 18:57:54+00:00,,
162,1185631117891768320,RLL2005,How is that working out for California with their power outages? ,2019-10-19 18:57:41+00:00,,
163,1185630987457306628,StormCenter7,Here is an updated look at power outages across the Miami Valley. More information: http://www.whio.com,2019-10-19 18:57:10+00:00,,
164,1185629764695908352,twinkkletae,"fire, power outage, earthquake, now tarantula warning wtf bay area ?? ",2019-10-19 18:52:18+00:00,,
165,1185629323677589504,BenKingofQueenB,Regulators Confirm Trump’s Concern: Coal and Nuclear Closures Could Lead to Power Outages ,2019-10-19 18:50:33+00:00,,
166,1185629179154436101,CarolOfNJ,"The second we have a power outage, I call it in. The light can flicker and I'm picking up my phone.",2019-10-19 18:49:58+00:00,,
167,1185628909628473344,LBF777,"The Gov fucked over CA just 2 weeks ago without power outages. Since CA didn’t raise hell, they are considering tucking them over again. When are you all going to say enough and disown this Gov? Stop paying taxes, fines or banker debts. Let the system collapse so we move on. ",2019-10-19 18:48:54+00:00,,
168,1185628449299423232,okiefrmsapulpa1,"Regulators Confirm Trump’s Concern: Coal and Nuclear Closures Could Lead to Power Outages https://rightwingdaily.com/regulators-confirm-trumps-concern-coal-and-nuclear-closures-could-lead-to-power-outages/ Look @. CA. This is what dems/deep state want 4 the entire country. Blackouts 4 no reason, except control. Millions will die, who r dependent on electricity 2 live.",2019-10-19 18:47:04+00:00,,
169,1185627969538023424,UrielArreola,Mcdonalds closed cause of the power outage. Burger machine broke ,2019-10-19 18:45:10+00:00,,
170,1185627948193214464,RichardsGroupMS,"Have you been impacted by the PG&E power outage? Let me know if there’s anything I can do to assist you, or contact the Morgan Stanley Client Service Center at 1 (888) 454-3965. ",2019-10-19 18:45:05+00:00,,
171,1185627361288642562,bonga_online,Wena #Eskom you're so full of it. #Loadshedding #poweroutage,2019-10-19 18:42:45+00:00,#Eskom #Loadshedding #poweroutage,
172,1185627226844196864,CBS2Boise,Thousands of power outages reported across the Treasure Valley. https://idahonews.com/news/local/thousands-of-power-outages-reported-across-the-treasure-valley,2019-10-19 18:42:13+00:00,,
173,1185626061591236608,NicholasSeckar,"We had a power outage because of rain, or something. Everyone else seemed to have it.... I was using candles and I had to find flashlights with the candles and almost caught myself on fire. So I learned how to use a... https://www.facebook.com/744671596/posts/10157629523616597/",2019-10-19 18:37:35+00:00,,
174,1185626025608339456,RichardTol,Germans dislike power outages more than they like renewables ,2019-10-19 18:37:27+00:00,,
175,1185625663291691008,Verisk,"The biggest #fireprevention #poweroutage in California's history puts a spotlight on PG&amp;E, the #utility responsible for last year’s deadly #CampFire. https://bit.ly/2MuQdjM via @greentechmedia",2019-10-19 18:36:00+00:00,#fireprevention #poweroutage #utility #CampFire,
176,1185625643175890946,BoiseMtnMan,What do you do during a power outage? Ian and I sit a bar hoping for a glass of wine. @The Melting Pot https://www.instagram.com/p/B3z1-aoju7F/?igshid=bloukfjwyh52,2019-10-19 18:35:55+00:00,,
177,1185625194276065280,SophiaDoumaniTV,I title this “Sophia Verses Weather” **Not shown in this video... the swirling tornado of leaves... flying furniture... bellowing lightning strikes... and power outages that truly made this the end times** @NateLarsenKBOI do something!,2019-10-19 18:34:08+00:00,,
178,1185624886695342080,TillamookPud,Upper Nestucca RV RD Outage Update: Power has been restored to the area. ,2019-10-19 18:32:55+00:00,,
179,1185624596587962371,Tmhi_tweet,"Game Delay - Our memorial ice rink is currently experiencing a power outage. As a result, ",2019-10-19 18:31:46+00:00,,
180,1185624583153471488,idahopower,"The beautiful fall storm brought high winds and lightening with it, causing a number of outages. Crews are onsite or on their way to safely restore power. Please use our outage map at http://Idahopower.com or call 208-388-2323 to report an outage. Thank you for your patience! ",2019-10-19 18:31:43+00:00,,
181,1185624523049185281,dltbb,Go checkout the podcast this week! My work got deleted because of a poweroutage so I had to redue most of this. I hope it doesnt sound all that bad. Check it out let me know. I'll be at the game tomorrow in section 609 if anyone wants to talk football!!! https://youtu.be/UANW1O3YP-c,2019-10-19 18:31:28+00:00,,
182,1185624178013196288,CHHSAgency,Are you a #CalFresh recipient whose food spoiled due to the power outages? You can request a replacement of your CalFresh Food benefits. The Deadline to Request Replacement Benefits has been Extended to November 8th. Learn more: https://bit.ly/2pujseG #PSPS #ChooseCalFresh,2019-10-19 18:30:06+00:00,#CalFresh #PSPS #ChooseCalFresh,
183,1185623627942768641,sotesco,"Even here in lugbe FHA, power outage since morning",2019-10-19 18:27:55+00:00,,
184,1185623356600733696,AuntSam2u,I waz wonderin' where yoos got off to. A power outage... did yoo also lose food dat was originally in da fridge?,2019-10-19 18:26:50+00:00,,
185,1185623293329494017,SamAsIAm,"2/ greed that got it's permisdion slip and steroid shot from Reagan and a plentiful supply more from those who followed from both duopoly puppet shows. But hey, CA will get Jerry's ""high spped rail"" to nowhere, though a power outage in a forest fire may be it's hottest ride.",2019-10-19 18:26:35+00:00,,
186,1185623254289080320,09Mark1,Power outage. Will have to press the REPLAY button later. ,2019-10-19 18:26:26+00:00,,
187,1185622509120638976,viva0livia,voted most likely to have their daily life unaffected should there be a power outage,2019-10-19 18:23:28+00:00,,
188,1185622425335222272,Lizette75,"@CoE_Call_Centre Reporting power outage. Electricity out since 13:30. Not load shedding - power still out - entire area out. 196 Coetzer street, Withok Estates, Brakpan. Contact number: 0845115112 Please assist. Tried the call center -Also no feedback from @CoE_Call_Centre",2019-10-19 18:23:08+00:00,,
189,1185621774718902272,CBCPEI,Planned power outage for Summerside early Sunday https://ift.tt/32xG4tA #pei,2019-10-19 18:20:33+00:00,#pei,
190,1185621340818067456,MauiNOW,Power Outage Reported in Lahaina https://mauinow.com/2019/10/19/power-outage-reported-in-lahaina/?t=1571509120,2019-10-19 18:18:50+00:00,,
191,1185621164418355202,justinpickard,"'I’d been in at least 20 power outages in my life, I’d seen milk and butter and jam without the drama of stage lights. But today, the sad, warming darkness felt a little bit like looking into a coffin.'",2019-10-19 18:18:08+00:00,,
192,1185620696174645249,jaxNrocky,Crazy as they get #poweroutage #powerout,2019-10-19 18:16:16+00:00,#poweroutage #powerout,
193,1185620394256064514,poweralertsbot,"Power outage reported at Ruiru, Kenya.(ruiru)",2019-10-19 18:15:04+00:00,,
194,1185620321065414656,excuseyou77,I'm glad this wasn't an Irma situation. I can't deal with any more work-related power outages.,2019-10-19 18:14:46+00:00,,
195,1185620081755115521,ap0stl3z,When theres a power outage &amp; you realize just how crappy Verizon is.. #Verizon minus wifi = shit,2019-10-19 18:13:49+00:00,#Verizon,
196,1185619891707142145,brnaftrreading,Once again most the town of pownal was removed from outage list but power hasn't actually been restored. Second time in two days @cmpco,2019-10-19 18:13:04+00:00,,
197,1185619761033555968,HardBoiledClan,Am not watching!Power outage who was that,2019-10-19 18:12:33+00:00,,
198,1185619679638884354,cdnbiz,California regulator criticizes utility over power outages - Canadian Business ,2019-10-19 18:12:14+00:00,,
199,1185619478312300546,Darshan100,@CityPowerJhb power outage in Bryanston 2B. No load shedding was scheduled. 55 Witney Street,2019-10-19 18:11:26+00:00,,
200,1185619095896711170,stephan_vanhoek,"It was a centerlized power system he opposed, that's why he pushed for ac and now with power outages and high cost for the infrastructure we see he was right.",2019-10-19 18:09:54+00:00,,
201,1185618911028486145,laurenarcher, whaaat? Power outages are just a natural consequence of having both power and weather??,2019-10-19 18:09:10+00:00,,
202,1185618835648454657,Myne__,"just had a mini power outage..? Also burnt my bagel bites. 3 looked okay, and then I dropped one. Then there were 2...",2019-10-19 18:08:52+00:00,,
203,1185618574859231233,pdx2mmh,@WashCoScanner @WCSOOregon @fox12oregon TV Hwy and 185th traffic control needed due to power outage. Watching some upset drivers that don’t understand the you go I go method.,2019-10-19 18:07:50+00:00,,
204,1185617871369572352,RichardTol,Power outages are bad for economic growth ,2019-10-19 18:05:02+00:00,,
205,1185617830206726151,mgoldst75,"Will we be able to direct traffic if there I'd an accident, power outage, and/or traffic signal malfunction?",2019-10-19 18:04:53+00:00,,
206,1185617823445315584,KEYTNC3Beth,"High Wind Warning issued for parts of Santa Barbara County, power outages still under consideration - KEYT https://www.keyt.com/news/santa-barbara-s-county/high-wind-warning-issued-for-parts-of-santa-barbara-county-power-outages-still-under-consideration/1133773181",2019-10-19 18:04:51+00:00,,
207,1185617598727249920,ssencommunity,"Hi Angela, thank you for getting in touch. I'm so sorry for the power outage. Our engineers are aware of the fault affecting our network and aim to have you back up and running by 22:00. If you would like to be kept updated, please PM me with your full address. - Shelley",2019-10-19 18:03:57+00:00,,
