_wkt_geom,id,xcoord,ycoord
Point (-77.84061530930162576 39.31987219456705418),2834,-77.84061531,39.31987219
Point (-78.05635813562879832 38.57994299102121971),2833,-78.05635814,38.57994299
Point (-76.5054370362457945 38.38990696069566866),2844,-76.50543704,38.38990696
Point (-77.86861045432928563 38.74490567684529196),2843,-77.86861045,38.74490568
Point (-77.86475482357268163 38.96118144998710875),2846,-77.86475482,38.96118145
Point (-77.07186179882197052 38.73966438299398618),2845,-77.0718618,38.73966438
Point (-77.65955430196332543 38.29252415393936104),2840,-77.6595543,38.29252415
Point (-77.36718901509875934 38.92297515014907106),2839,-77.36718902,38.92297515
Point (-77.72683271509899328 38.45996599030525687),2842,-77.72683272,38.45996599
Point (-77.96255741887650004 39.00414653372091323),2841,-77.96255742,39.00414653
Point (-77.73331179622584841 38.31150161299502344),2788,-77.7333118,38.31150161
Point (-76.97523399025405411 38.5660192665679773),2787,-76.97523399,38.56601927
Point (-77.83076316143346673 38.4126442164642512),2790,-77.83076316,38.41264422
Point (-76.69425132684257562 38.54498474289570709),2789,-76.69425133,38.54498474
Point (-77.52834167369027796 39.2575172399566128),2784,-77.52834167,39.25751724
Point (-77.58799842264468793 38.59606832946607113),2783,-77.58799842,38.59606833
Point (-77.17718048787010332 38.91637652185923457),2786,-77.17718049,38.91637652
Point (-77.3730573646993065 38.74516350068473969),2785,-77.37305736,38.7451635
Point (-77.53295047863117873 38.41752061803897078),2796,-77.53295048,38.41752062
Point (-77.57771057261244607 38.34334287827716992),2795,-77.57771057,38.34334288
Point (-77.31869381771966232 38.80962695969554233),2798,-77.31869382,38.80962696
Point (-76.4967163813864488 38.452219106697207),2797,-76.49671638,38.45221911
Point (-77.11374036733083415 38.93868615980677106),2792,-77.11374037,38.93868616
Point (-77.83904122864419151 39.42869474422423082),2791,-77.83904123,39.42869474
Point (-76.8293251376832842 38.5867212628328744),2794,-76.82932514,38.58672126
Point (-77.16883371570143879 38.89254342745951476),2793,-77.16883372,38.89254343
Point (-77.87243320667042212 38.78408816128697367),2804,-77.87243321,38.78408816
Point (-77.52634350320366252 38.11381157084969828),2803,-77.5263435,38.11381157
Point (-78.25109290332669332 38.84205383293070213),2806,-78.2510929,38.84205383
Point (-77.40207263537443794 39.44013606232682889),2805,-77.40207264,39.44013606
Point (-77.04855645449916324 38.88838157120350303),2800,-77.04855645,38.88838157
Point (-77.33400632374105044 39.09230001312960212),2799,-77.33400632,39.09230001
Point (-78.0143448822482668 39.17716768923821036),2802,-78.01434488,39.17716769
Point (-78.11042313543516968 38.76525068627421433),2801,-78.11042314,38.76525069
Point (-77.29105083169278601 39.43545007625711918),2812,-77.29105083,39.43545008
Point (-77.84502138395949089 38.11447435423140462),2811,-77.84502138,38.11447435
Point (-77.06293526089091017 38.47197358081582053),2814,-77.06293526,38.47197358
Point (-77.96070290800960834 38.78677473972526002),2813,-77.96070291,38.78677474
Point (-77.92666921609018971 39.02967769755312588),2808,-77.92666922,39.0296777
Point (-77.12699268602644054 38.54248711875430189),2807,-77.12699269,38.54248712
Point (-77.85179289945118342 38.43874958887314364),2810,-77.8517929,38.43874959
Point (-77.50793426694988852 39.23456859300942057),2809,-77.50793427,39.23456859
Point (-77.32224448778245574 39.0063013755163297),2756,-77.32224449,39.00630138
Point (-77.60941106326419003 38.88161646066280497),2755,-77.60941106,38.88161646
Point (-77.13302962013628417 38.55882502895068598),2758,-77.13302962,38.55882503
Point (-77.69363697926871737 38.61694736235078551),2757,-77.69363698,38.61694736
Point (-77.63783544849017915 38.84479725779313242),2752,-77.63783545,38.84479726
Point (-78.22288143845239006 38.88176243117159459),2751,-78.22288144,38.88176243
Point (-77.4829138045763699 39.20049189701115466),2754,-77.4829138,39.2004919
Point (-77.39025626002033675 38.81225925446732816),2753,-77.39025626,38.81225925
Point (-77.56878839583015406 38.1732627723053497),2764,-77.5687884,38.17326277
Point (-77.73700913112490696 39.29534683657389138),2763,-77.73700913,39.29534684
Point (-77.01251345675409254 38.51913553792228839),2766,-77.01251346,38.51913554
Point (-77.48623507914390984 39.58178199559889521),2765,-77.48623508,39.581782
Point (-78.04424006376201817 38.66997363975227842),2760,-78.04424006,38.66997364
Point (-77.15527793868491813 38.39728914190888531),2759,-77.15527794,38.39728914
Point (-76.55509470273044315 38.5109852053582955),2762,-76.5550947,38.51098521
Point (-76.83572003516960081 38.5700984506364577),2761,-76.83572004,38.57009845
Point (-77.52882179865869716 39.19425198908118801),2772,-77.5288218,39.19425199
Point (-77.70608101853265737 38.78920290207134514),2771,-77.70608102,38.7892029
Point (-76.92025029820068482 38.3700029393219495),2774,-76.9202503,38.37000294
Point (-77.22472823167412059 39.19875987258152605),2773,-77.22472823,39.19875987
Point (-77.50883897072102968 38.18824385795706888),2768,-77.50883897,38.18824386
Point (-77.47975002881516104 38.17409519864627043),2767,-77.47975003,38.1740952
Point (-76.94432377765140529 38.97943307158693216),2770,-76.94432378,38.97943307
Point (-77.40307131393055329 39.18033371616654392),2769,-77.40307131,39.18033372
Point (-77.2946783799715007 38.72213220233216902),2780,-77.29467838,38.7221322
Point (-77.96952346929977296 38.89373121030063629),2779,-77.96952347,38.89373121
Point (-77.44023322720279623 38.42369589703153565),2782,-77.44023323,38.4236959
Point (-77.70516987740934667 38.77667651494900269),2781,-77.70516988,38.77667651
Point (-76.75591156037565099 38.83262384659292366),2776,-76.75591156,38.83262385
Point (-77.18009198735003906 39.40277567864223585),2775,-77.18009199,39.40277568
Point (-78.21302954886613179 38.95508437625873199),2778,-78.21302955,38.95508438
Point (-77.21829895358004592 39.17458438080385008),2777,-77.21829895,39.17458438
Point (-77.95443410025796993 38.71490806168015553),2724,-77.9544341,38.71490806
Point (-76.95092395531978013 38.49400253007470951),2723,-76.95092396,38.49400253
Point (-78.0349638613285066 39.1736638264435939),2726,-78.03496386,39.17366383
Point (-78.28993141337298312 38.64033187668542269),2725,-78.28993141,38.64033188
Point (-77.42873846157563378 39.32924300662967454),2720,-77.42873846,39.32924301
Point (-77.08002258308806631 38.52133869051102266),2719,-77.08002258,38.52133869
Point (-77.68459684008784905 38.47224153020702886),2722,-77.68459684,38.47224153
Point (-77.38167500937535692 39.59340168847180763),2721,-77.38167501,39.59340169
Point (-76.9085950762336239 38.20082765134261393),2732,-76.90859508,38.20082765
Point (-77.24118316855485489 38.73524244534630867),2731,-77.24118317,38.73524245
Point (-77.56934006545921534 39.22854501338311195),2734,-77.56934007,39.22854501
Point (-77.30923712639989276 39.59887274540455593),2733,-77.30923713,39.59887275
Point (-77.77350788352644884 38.82902054747603415),2728,-77.77350788,38.82902055
Point (-77.47650658908482058 39.09965780342714936),2727,-77.47650659,39.0996578
Point (-78.27601071267832822 38.61320871726085358),2730,-78.27601071,38.61320872
Point (-78.14034725189200969 39.02704679428032364),2729,-78.14034725,39.02704679
Point (-76.75349309717836377 38.62022473870045758),2740,-76.7534931,38.62022474
Point (-77.83265363776357049 39.38326408820280022),2739,-77.83265364,39.38326409
Point (-78.16401309988880541 38.70008310959873654),2742,-78.1640131,38.70008311
Point (-77.65475836639899399 38.38285391108070854),2741,-77.65475837,38.38285391
Point (-76.60882698492450515 38.47896681596385804),2736,-76.60882698,38.47896682
Point (-76.83388684746576303 38.44667252496711995),2735,-76.83388685,38.44667252
Point (-77.33676028572328676 38.70909395418658505),2738,-77.33676029,38.70909395
Point (-77.70791890073948593 39.02606077406148444),2737,-77.7079189,39.02606077
Point (-77.51579067949872126 38.49938495054986731),2748,-77.51579068,38.49938495
Point (-78.08156846372965276 38.74169191427932901),2747,-78.08156846,38.74169191
Point (-76.84223249303150283 38.6497863904655361),2750,-76.84223249,38.64978639
Point (-77.92030653369477022 38.96364781572403757),2749,-77.92030653,38.96364782
Point (-77.17724790053868844 38.53509213721693527),2744,-77.1772479,38.53509214
Point (-77.59349778096942885 38.71629807298108261),2743,-77.59349778,38.71629807
Point (-76.71885235937654102 38.75130536321728414),2746,-76.71885236,38.75130536
Point (-77.36036835590769556 38.40503644084850521),2745,-77.36036836,38.40503644
Point (-77.80477704309700471 39.36534967207106916),2692,-77.80477704,39.36534967
Point (-77.07051530157518471 38.91441944967024824),2691,-77.0705153,38.91441945
Point (-76.95456177205043957 38.28610542996346311),2694,-76.95456177,38.28610543
Point (-78.09539183437200904 38.66164237294736949),2693,-78.09539183,38.66164237
Point (-78.06832184617101689 38.33782164422444083),2688,-78.06832185,38.33782164
Point (-77.17858141115668502 39.35864049693920919),2687,-77.17858141,39.3586405
Point (-77.56048930959178733 39.30583667893618838),2690,-77.56048931,39.30583668
Point (-78.13497061243663211 39.05820543087485675),2689,-78.13497061,39.05820543
Point (-78.23324663669107792 38.65170422875237222),2700,-78.23324664,38.65170423
Point (-76.73581643092241222 38.66981129328609512),2699,-76.73581643,38.66981129
Point (-77.00087768484227979 38.38464343035513338),2702,-77.00087768,38.38464343
Point (-76.94055213124410386 38.21626012089289759),2701,-76.94055213,38.21626012
Point (-77.7221746485792977 38.73025090653934654),2696,-77.72217465,38.73025091
Point (-77.42213267542271637 38.84794448468890948),2695,-77.42213268,38.84794448
Point (-76.39294959233808413 38.35725922252541409),2698,-76.39294959,38.35725922
Point (-77.44212079306100804 38.18548145138524319),2697,-77.44212079,38.18548145
Point (-77.40293176887907123 39.2674626313845252),2708,-77.40293177,39.26746263
Point (-77.36440838588846702 38.71977487115517391),2707,-77.36440839,38.71977487
Point (-77.7578285435432548 38.99789332890358651),2710,-77.75782854,38.99789333
Point (-76.92796045296449847 39.0882875438258921),2709,-76.92796045,39.08828754
Point (-77.4320248710581609 38.57360324904037441),2704,-77.43202487,38.57360325
Point (-78.19051712986605196 38.70102959573063117),2703,-78.19051713,38.7010296
Point (-77.26464365152095581 39.20756573304798565),2706,-77.26464365,39.20756573
Point (-77.79134654235089386 39.1834229750701013),2705,-77.79134654,39.18342298
Point (-77.22654643996514778 38.81160613670066795),2716,-77.22654644,38.81160614
Point (-77.96689939659732715 38.95301713603852534),2715,-77.9668994,38.95301714
Point (-77.22152106483214595 39.42741277466640781),2718,-77.22152106,39.42741277
Point (-77.89087555995622836 38.41127934516564579),2717,-77.89087556,38.41127935
Point (-77.56709061538883532 39.24164514582675878),2712,-77.56709062,39.24164515
Point (-77.79122312836580022 38.54009049794417052),2711,-77.79122313,38.5400905
Point (-76.79951612931323268 39.02441771127665504),2714,-76.79951613,39.02441771
Point (-77.64187550882438416 38.17128224004068215),2713,-77.64187551,38.17128224
Point (-77.69723260600692072 39.22667791053976316),2660,-77.69723261,39.22667791
Point (-76.8063708524886124 38.75889635735459393),2659,-76.80637085,38.75889636
Point (-77.21944052958090765 39.4783723338967576),2662,-77.21944053,39.47837233
Point (-77.27067143311178654 38.55824101275761251),2661,-77.27067143,38.55824101
Point (-77.85435004873014009 39.41004089742265393),2656,-77.85435005,39.4100409
Point (-77.58442368472634598 38.30721268308194283),2655,-77.58442368,38.30721268
Point (-77.80978110888119659 39.20252510426473691),2658,-77.80978111,39.2025251
Point (-77.85296288551242583 38.19064068000443513),2657,-77.85296289,38.19064068
Point (-77.57544866982139808 38.06283296405558758),2668,-77.57544867,38.06283296
Point (-76.72011745333904287 38.75573434437605158),2667,-76.72011745,38.75573434
Point (-77.97918504439333276 38.88015841412590845),2670,-77.97918504,38.88015841
Point (-77.30499172085023929 38.90836694337373558),2669,-77.30499172,38.90836694
Point (-77.84322600157126715 39.23833516360372187),2664,-77.843226,39.23833516
Point (-77.51868426411537882 38.57826026828740851),2663,-77.51868426,38.57826027
Point (-77.35844148172455448 38.81217357032787874),2666,-77.35844148,38.81217357
Point (-78.02358464998391696 39.04598578557568089),2665,-78.02358465,39.04598579
Point (-77.28377634825005771 38.90098857285665446),2676,-77.28377635,38.90098857
Point (-77.24587030917730601 38.66320563928118048),2675,-77.24587031,38.66320564
Point (-76.57337647575995732 38.44475987376661408),2678,-76.57337648,38.44475987
Point (-77.79857021129353711 38.91158632503741899),2677,-77.79857021,38.91158633
Point (-77.64437194207907567 39.15685397924967504),2672,-77.64437194,39.15685398
Point (-77.08758416264740276 38.72304154480428906),2671,-77.08758416,38.72304154
Point (-76.85594889634410265 38.90238748896650378),2674,-76.8559489,38.90238749
Point (-77.33384874888783145 38.58208649688749148),2673,-77.33384875,38.5820865
Point (-77.33877898877516088 39.64040689448116694),2684,-77.33877899,39.64040689
Point (-76.99472247824449767 38.3587220785618328),2683,-76.99472248,38.35872208
Point (-77.51540907536599434 38.62501449056225056),2686,-77.51540908,38.62501449
Point (-77.55285721516926856 39.06242533061116262),2685,-77.55285722,39.06242533
Point (-76.75798729220163352 38.8993810400289064),2680,-76.75798729,38.89938104
Point (-76.77936296707731856 38.59388067486577256),2679,-76.77936297,38.59388067
Point (-77.91954775046659165 39.3221816916488649),2682,-77.91954775,39.32218169
Point (-77.36066880613290664 39.06989044382162746),2681,-77.36066881,39.06989044
Point (-76.45343068850255008 38.53525826443151203),2628,-76.45343069,38.53525826
Point (-77.50058802991478046 38.61664775014713058),2627,-77.50058803,38.61664775
Point (-77.11588759543492699 38.77648755439845019),2630,-77.1158876,38.77648755
Point (-77.71092845722918696 38.82237300753826048),2629,-77.71092846,38.82237301
Point (-77.27944702650870568 38.97931257825698026),2624,-77.27944703,38.97931258
Point (-77.2601286240311822 39.50081223673397091),2623,-77.26012862,39.50081224
Point (-78.08949253673515045 38.5879224452635512),2626,-78.08949254,38.58792245
Point (-77.44554492462820861 39.09314364147192578),2625,-77.44554492,39.09314364
Point (-77.6990855131882654 38.22583347530888176),2636,-77.69908551,38.22583348
Point (-76.98257784986419949 39.02744654290572157),2635,-76.98257785,39.02744654
Point (-77.44107054741689922 38.21506388194935511),2638,-77.44107055,38.21506388
Point (-77.37919039375120178 38.32192241740393257),2637,-77.37919039,38.32192242
Point (-76.99208720156518382 38.42679730743074629),2632,-76.9920872,38.42679731
Point (-78.08494982739458123 39.06739456086533124),2631,-78.08494983,39.06739456
Point (-77.91619547854713801 38.67433069015125824),2634,-77.91619548,38.67433069
Point (-76.96871186889744365 38.97952753047084684),2633,-76.96871187,38.97952753
Point (-76.94820344001335855 38.21021729450027493),2644,-76.94820344,38.21021729
Point (-77.61470111433020236 38.83957501339953211),2643,-77.61470111,38.83957501
Point (-77.7940454281996665 39.32709831774280218),2646,-77.79404543,39.32709832
Point (-76.9189716115645723 38.29528405674647473),2645,-76.91897161,38.29528406
Point (-77.27467148060101465 39.2950950677517028),2640,-77.27467148,39.29509507
Point (-77.68912844476054147 39.27438556864981223),2639,-77.68912844,39.27438557
Point (-77.54783972475522091 39.26713511911685117),2642,-77.54783972,39.26713512
Point (-77.4756956045176679 38.16323398599197247),2641,-77.4756956,38.16323399
Point (-77.76784604835108894 38.74046233463977273),2652,-77.76784605,38.74046233
Point (-76.72897418423703186 38.83662187177341707),2651,-76.72897418,38.83662187
Point (-77.07525927786548436 38.47354246858945714),2654,-77.07525928,38.47354247
Point (-77.39705256392264232 38.37767463585189631),2653,-77.39705256,38.37767464
Point (-77.50268606323525944 38.39040589002923554),2648,-77.50268606,38.39040589
Point (-77.08768698503294559 38.47635926598231748),2647,-77.08768699,38.47635927
Point (-77.08659037767627353 38.38172532736111719),2650,-77.08659038,38.38172533
Point (-77.83300092793258784 38.43275907535878844),2649,-77.83300093,38.43275908
Point (-76.96925425240388563 38.34107817482124148),2596,-76.96925425,38.34107817
Point (-77.2848858276233841 38.79979106835099856),2595,-77.28488583,38.79979107
Point (-77.30001343244984469 38.57106172630196994),2598,-77.30001343,38.57106173
Point (-77.54908834177577148 38.24566595246493961),2597,-77.54908834,38.24566595
Point (-78.07360135840386306 38.96619208932271761),2592,-78.07360136,38.96619209
Point (-76.65235659904958254 38.54300326328261406),2591,-76.6523566,38.54300326
Point (-77.75561963249265318 38.91972444065857673),2594,-77.75561963,38.91972444
Point (-78.08400621737926883 38.53622925571366409),2593,-78.08400622,38.53622926
Point (-77.71786926326554124 39.07438600141762208),2604,-77.71786926,39.074386
Point (-77.03827269017766355 38.41579628795177115),2603,-77.03827269,38.41579629
Point (-77.03077431953826704 38.9925283959388338),2606,-77.03077432,38.9925284
Point (-77.92364507119609129 38.46767988754685774),2605,-77.92364507,38.46767989
Point (-77.71306967456867199 39.29801387828945991),2600,-77.71306967,39.29801388
Point (-77.17482655280122117 38.50748540388613606),2599,-77.17482655,38.5074854
Point (-77.7270054110949502 38.19266304162979253),2602,-77.72700541,38.19266304
Point (-77.58422516792984425 39.45453981264018495),2601,-77.58422517,39.45453981
Point (-77.59771418170321056 38.54197127386456856),2612,-77.59771418,38.54197127
Point (-76.46855007966699702 38.54830551640682756),2611,-76.46855008,38.54830552
Point (-77.78751034897919681 39.19712291425296513),2614,-77.78751035,39.19712291
Point (-76.53924236746517806 38.6266585471844266),2613,-76.53924237,38.62665855
Point (-76.8274640109088125 38.79782435855555178),2608,-76.82746401,38.79782436
Point (-77.64257365675082667 38.42653347262901775),2607,-77.64257366,38.42653347
Point (-77.42563898611992101 39.11085907339535339),2610,-77.42563899,39.11085907
Point (-77.25344967089348813 39.41264142115403502),2609,-77.25344967,39.41264142
Point (-78.03838101865746069 39.131663423981081),2620,-78.03838102,39.13166342
Point (-77.64887509225489737 38.65972122090856544),2619,-77.64887509,38.65972122
Point (-78.10184333157600634 38.86540603636861846),2622,-78.10184333,38.86540604
Point (-77.8567097027914059 38.77227066343445472),2621,-77.8567097,38.77227066
Point (-77.303057763654067 39.04958522863315551),2616,-77.30305776,39.04958523
Point (-77.66737423288178377 39.10883209360267898),2615,-77.66737423,39.10883209
Point (-77.22832287356122549 38.7838102645422822),2618,-77.22832287,38.78381026
Point (-76.79361320317082118 38.53951153538906027),2617,-76.7936132,38.53951154
Point (-77.58513848372577115 38.28382626052503923),2564,-77.58513848,38.28382626
Point (-77.5189183433170399 38.50495200936749995),2563,-77.51891834,38.50495201
Point (-77.34689453209873022 38.78716464462043234),2566,-77.34689453,38.78716464
Point (-77.51016263088092728 38.97131929944882955),2565,-77.51016263,38.9713193
Point (-76.73961439202385293 38.82698392237278995),2560,-76.73961439,38.82698392
Point (-77.8052610212941147 38.53945670581742888),2559,-77.80526102,38.53945671
Point (-77.39156328202504653 39.55478883181815775),2562,-77.39156328,39.55478883
Point (-77.40854613469132062 39.14668422211541809),2561,-77.40854613,39.14668422
Point (-76.64238837287962269 38.75720712784941213),2572,-76.64238837,38.75720713
Point (-77.15670653398868239 39.42373638670177627),2571,-77.15670653,39.42373639
Point (-78.36861235225775602 38.84272288099401749),2574,-78.36861235,38.84272288
Point (-77.36150145775270914 38.78890842745255441),2573,-77.36150146,38.78890843
Point (-77.46782889287955243 39.38985448523057187),2568,-77.46782889,39.38985449
Point (-77.65237015205791238 38.18025741222955816),2567,-77.65237015,38.18025741
Point (-76.61541628523841041 38.60307287745913385),2570,-76.61541629,38.60307288
Point (-77.52887446581188158 38.78601907593808562),2569,-77.52887447,38.78601908
Point (-77.18165974248694283 39.48347576426664318),2580,-77.18165974,39.48347576
Point (-77.27071411006396318 38.58603459271822089),2579,-77.27071411,38.58603459
Point (-77.95229002957971431 38.54479353777099959),2582,-77.95229003,38.54479354
Point (-77.3936115817107293 38.27544341237197756),2581,-77.39361158,38.27544341
Point (-77.20753115494326835 38.78462818445656524),2576,-77.20753115,38.78462818
Point (-77.83375815449009849 39.42322721609262715),2575,-77.83375815,39.42322722
Point (-78.00115051693970258 38.56073401197220818),2578,-78.00115052,38.56073401
Point (-77.12529910107042497 39.45490133916287334),2577,-77.1252991,39.45490134
Point (-77.86741053638502308 38.64636433479275013),2588,-77.86741054,38.64636433
Point (-77.26381853624620533 38.71017796589012505),2587,-77.26381854,38.71017797
Point (-77.40180664748156403 39.63794933249146624),2590,-77.40180665,39.63794933
Point (-77.93831719995785079 39.14456873409663729),2589,-77.9383172,39.14456873
Point (-77.63983581362310815 38.16491752925814751),2584,-77.63983581,38.16491753
Point (-76.66681106522942457 38.50342277999697416),2583,-76.66681107,38.50342278
Point (-77.3954958347321309 38.87849411308076242),2586,-77.39549583,38.87849411
Point (-77.5998548384914244 38.26107729908114408),2585,-77.59985484,38.2610773
Point (-77.5231726171162876 38.20893910014086003),1508,-77.52317262,38.2089391
Point (-76.45990398414130595 38.32671377392849621),1507,-76.45990398,38.32671377
Point (-77.34169246320563218 39.28646537988830545),1510,-77.34169246,39.28646538
Point (-77.83500924150817468 39.27780447591759838),1509,-77.83500924,39.27780448
Point (-78.09453980822944175 39.01246653621824834),1504,-78.09453981,39.01246654
Point (-77.75636482557651163 38.59833544202047051),1503,-77.75636483,38.59833544
Point (-76.9167041926321815 38.70201612277664793),1506,-76.91670419,38.70201612
Point (-78.09398807665337472 38.88992601320136799),1505,-78.09398808,38.88992601
Point (-77.84107843012697003 38.63506262161204319),1516,-77.84107843,38.63506262
Point (-77.20353087064769682 39.06872965984042168),1515,-77.20353087,39.06872966
Point (-77.63655641899978832 39.18851525913226652),1518,-77.63655642,39.18851526
Point (-76.89673007817727068 39.06423662570113464),1517,-76.89673008,39.06423663
Point (-77.4737696587479121 38.76028212242010085),1512,-77.47376966,38.76028212
Point (-78.20660623567978575 38.67354604005366525),1511,-78.20660624,38.67354604
Point (-77.3401005473487686 39.06772007152215309),1514,-77.34010055,39.06772007
Point (-77.65273369001882031 39.27562785990116367),1513,-77.65273369,39.27562786
Point (-77.57998645734798515 39.40292455195359622),1524,-77.57998646,39.40292455
Point (-77.47332419406015447 38.93896687613802499),1523,-77.47332419,38.93896688
Point (-77.33241665412320742 39.09734567935107918),1526,-77.33241665,39.09734568
Point (-77.53019023056846493 38.31795598154869253),1525,-77.53019023,38.31795598
Point (-77.41308417384350093 39.35734126966131186),1520,-77.41308417,39.35734127
Point (-77.54031316589612288 38.88794553176581559),1519,-77.54031317,38.88794553
Point (-77.57851359092592247 38.46454955880521709),1522,-77.57851359,38.46454956
Point (-76.75054596624956105 38.90656172213876118),1521,-76.75054597,38.90656172
Point (-77.3955314383992885 38.85768275409095196),1532,-77.39553144,38.85768275
Point (-77.66943538999852592 38.90956286236287553),1531,-77.66943539,38.90956286
Point (-76.79941634999646283 38.50740296130240381),1534,-76.79941635,38.50740296
Point (-77.43729327195300982 38.30575031358041116),1533,-77.43729327,38.30575031
Point (-77.18485193074246808 38.38505029428075233),1528,-77.18485193,38.38505029
Point (-76.94915799129938705 38.70085621693719702),1527,-76.94915799,38.70085622
Point (-77.38277016042832201 39.14332831912164323),1530,-77.38277016,39.14332832
Point (-76.80896914570932665 38.90604239875217019),1529,-76.80896915,38.9060424
Point (-78.10613285095188019 39.08758114581339527),1476,-78.10613285,39.08758115
Point (-76.46127754632050255 38.58554583119704517),1475,-76.46127755,38.58554583
Point (-77.64307450778207453 39.01628039700948847),1478,-77.64307451,39.0162804
Point (-78.11619397535943676 38.48514215407895733),1477,-78.11619398,38.48514215
Point (-77.27439971164508847 38.66090346395494493),1472,-77.27439971,38.66090346
Point (-77.27023666749826702 39.49947839182016196),1471,-77.27023667,39.49947839
Point (-77.72833001570309364 38.83057682755560336),1474,-77.72833002,38.83057683
Point (-76.99659749049978075 38.64780242621458939),1473,-76.99659749,38.64780243
Point (-76.79791063547524743 38.85236050394954788),1484,-76.79791064,38.8523605
Point (-78.2390204082399805 38.79367613723416497),1483,-78.23902041,38.79367614
Point (-78.00841742175730076 39.08923562919859052),1486,-78.00841742,39.08923563
Point (-76.4371963074295877 38.35185729835386326),1485,-76.43719631,38.3518573
Point (-77.77561808566413504 38.76752542028241777),1480,-77.77561809,38.76752542
Point (-76.40191464498759899 38.40717617007988594),1479,-76.40191464,38.40717617
Point (-77.41153472611631514 39.52008100826694204),1482,-77.41153473,39.52008101
Point (-77.82262026759822504 38.8833889140802853),1481,-77.82262027,38.88338891
Point (-77.9577971219092376 38.42050064754754857),1492,-77.95779712,38.42050065
Point (-77.05541820368044625 38.73750786895580234),1491,-77.0554182,38.73750787
Point (-76.69663921811088869 38.53007695129477383),1494,-76.69663922,38.53007695
Point (-76.61167172328580932 38.70366736368175964),1493,-76.61167172,38.70366736
Point (-76.53656710284609233 38.68195293549846525),1488,-76.5365671,38.68195294
Point (-77.32884760621165299 39.4306571292188508),1487,-77.32884761,39.43065713
Point (-77.37869612819471854 38.73127748971344886),1490,-77.37869613,38.73127749
Point (-77.9202455841133883 38.12260440019141328),1489,-77.92024558,38.1226044
Point (-76.84541475458703985 38.51932039391149232),1500,-76.84541475,38.51932039
Point (-77.40830283288880764 38.22979534920956013),1499,-77.40830283,38.22979535
Point (-77.76692012744184979 38.43943123708418597),1502,-77.76692013,38.43943124
Point (-77.66859399926157437 38.28297234667521565),1501,-77.668594,38.28297235
Point (-77.43010468156795412 38.30402575997699444),1496,-77.43010468,38.30402576
Point (-76.98947749096767268 38.48565260522006071),1495,-76.98947749,38.48565261
Point (-77.45707683912685582 39.45435308937054231),1498,-77.45707684,39.45435309
Point (-76.73740099169341988 38.67845626662861491),1497,-76.73740099,38.67845627
Point (-77.33932574331376486 38.55888900357741278),1444,-77.33932574,38.558889
Point (-77.12784612115376603 38.77141965736804252),1443,-77.12784612,38.77141966
Point (-77.90546537235815094 39.35188073142632703),1446,-77.90546537,39.35188073
Point (-77.01790860890271517 38.5232617358569982),1445,-77.01790861,38.52326174
Point (-77.89935495388186837 38.73645894100351228),1440,-77.89935495,38.73645894
Point (-77.97206669517483135 38.52792145939744728),1439,-77.9720667,38.52792146
Point (-77.87163120248141013 39.25704845113457253),1442,-77.8716312,39.25704845
Point (-77.39250319869641714 39.52335777309502873),1441,-77.3925032,39.52335777
Point (-77.57215899673950332 38.49604233508911477),1452,-77.572159,38.49604234
Point (-78.01929308363874327 38.81227623547033545),1451,-78.01929308,38.81227624
Point (-77.55204051660685138 38.72932010868829877),1454,-77.55204052,38.72932011
Point (-77.13357354896621132 38.95836269102503024),1453,-77.13357355,38.95836269
Point (-77.21139040388936792 39.01313519648792294),1448,-77.2113904,39.0131352
Point (-77.26817601383660872 38.56082835592700064),1447,-77.26817601,38.56082836
Point (-77.25277162466431946 39.52103589195682787),1450,-77.25277162,39.52103589
Point (-78.13301654686235054 38.51753168421905826),1449,-78.13301655,38.51753168
Point (-77.5153469403265234 39.54419962192654481),1460,-77.51534694,39.54419962
Point (-77.54114369622094216 39.09049371905788917),1459,-77.5411437,39.09049372
Point (-77.83387254723923832 38.20601147974473832),1462,-77.83387255,38.20601148
Point (-77.37977021930726096 39.44355146825936487),1461,-77.37977022,39.44355147
Point (-76.95078657315126236 38.60038992245295475),1456,-76.95078657,38.60038992
Point (-77.63446476041025335 38.36894600893487706),1455,-77.63446476,38.36894601
Point (-77.70878504643552276 38.22351642910503955),1458,-77.70878505,38.22351643
Point (-77.35753324404211639 38.7403059819287563),1457,-77.35753324,38.74030598
Point (-76.59046449820792191 38.55256863567196746),1468,-76.5904645,38.55256864
Point (-77.93224954326566944 39.17510379046365898),1467,-77.93224954,39.17510379
Point (-77.19356694174042843 39.30282216749954216),1470,-77.19356694,39.30282217
Point (-77.16057248704605342 38.95634279031651204),1469,-77.16057249,38.95634279
Point (-77.42021849371967335 39.37552374546508815),1464,-77.42021849,39.37552375
Point (-77.69395143875701137 38.64475584830456967),1463,-77.69395144,38.64475585
Point (-77.51076094469166833 38.76562643330809266),1466,-77.51076094,38.76562643
Point (-77.54900293614286966 38.19997463851566977),1465,-77.54900294,38.19997464
Point (-77.7859162519057179 38.60289897446120477),1412,-77.78591625,38.60289897
Point (-76.62845147677515456 38.51736790256301646),1411,-76.62845148,38.5173679
Point (-78.07870456519604829 38.38216796748364601),1414,-78.07870457,38.38216797
Point (-78.12512331480716909 38.81754036430731958),1413,-78.12512331,38.81754036
Point (-77.92510339677802733 38.99015018721060244),1408,-77.9251034,38.99015019
Point (-77.34813365531003626 39.58582301931336644),1407,-77.34813366,39.58582302
